K2diss_Anhydrite,K2diss_Calcite,K2diss_Chlorite,K2diss_Dolomite,K2diss_Illite,K2diss_Microcline,Kppt_Calcite,Kppt_Gibbsite,Kppt_Kaolinite,Kppt_Smectite,Kine_Anhydrite,Kine_Calcite,Kine_Chlorite,Kine_Dolomite,Kine_Gibbsite,Kine_Illite,Kine_Kaolinite,Kine_Microcline,Kine_Smectite,%wgt_calcite,%wgt_chlorite
0.0518505468803,1.33529799563e-05,1.71264968395e-11,1.18612719913e-06,4.57072238546e-12,1.61524317545e-12,5.5523729702e-06,1.33061789905e-08,4.36130213487e-13,7.08260022144e-09,95.0171830575,67.1814789347,1744.50247813,9.57221575459,97.8321844425,2576.32027596,14253.3676462,73.154723475,10935.3438178,0.0721661595746,0.00808602003191
0.0483283609185,2.94304738554e-05,8.52734754128e-12,2.25674150628e-06,2.34590531132e-11,1.49679788408e-11,7.81290368875e-06,2.55325919018e-09,5.54965578498e-13,2.94944376629e-09,80.159615498,19.4664864831,5675.08566144,35.105063015,556.95305783,12249.9465113,12972.7833152,39.6603793246,8225.84920307,0.0824088445695,0.00694159369439
0.0644557922613,8.73922477727e-05,4.91006226364e-12,2.38229005688e-06,8.03300240489e-12,3.04069081266e-11,8.47989118393e-06,8.2864065076e-08,4.7958721748e-13,7.73962149629e-09,87.392198461,22.5486597999,7913.67273981,75.0510611764,330.05617247,12768.0346717,3833.74820573,85.080077941,2669.9945026,0.0775681071337,0.00750203709786
0.045717712254,4.30389589696e-05,1.3286008576e-11,4.15801975081e-07,2.61539654708e-11,1.00450701237e-11,1.62042388613e-06,6.71272076568e-08,1.26270361029e-13,6.97969161446e-10,15.6537771464,73.0671133675,8136.53771657,8.67968046161,771.787196579,6165.10868731,14187.4085752,1.80863538412,3945.20452229,0.0718921239184,0.00409071309365
0.0537990174868,1.59492747552e-06,9.84767770905e-12,1.73554315885e-06,2.19043337046e-11,7.19690146431e-12,4.40764389168e-06,4.73676744203e-08,3.08048402443e-13,1.23672660612e-09,81.5831770728,93.2127565308,264.325723689,51.6877103283,661.392146701,13978.4089932,11966.4799401,90.112604716,6152.49638379,0.0826822607029,0.0103653437395
0.0220944095016,6.94618223326e-05,7.31538825936e-12,1.15555105158e-06,1.91857919603e-11,8.89606670298e-12,8.43757771319e-06,9.63453985781e-08,5.56113815907e-14,5.52936088007e-09,38.7714446245,12.1504627805,2785.26334032,58.451457594,331.576780506,6915.45490852,2701.81331325,97.6122394451,120.558573577,0.0762556575397,0.00881943774982
0.0452518327004,0.000125064869221,2.02409345115e-11,3.52218556465e-07,9.63738789376e-12,3.02242823899e-11,2.71646022712e-06,3.94325347318e-08,2.13208269229e-13,7.12311019897e-09,82.9448291856,58.1124593127,521.483993711,27.1052497373,224.974486008,7702.91152963,5687.86207756,28.8797962955,34.3235041678,0.073089007843,0.00959403212508
0.0635101824664,0.000118810588276,5.40351546988e-12,7.53268712321e-07,2.40323417933e-11,2.91422381625e-11,4.26978087986e-06,3.22116510663e-08,6.86237494024e-13,7.60665575344e-10,9.10320182098,54.2587312591,9147.88523239,1.49491181449,3.59297837562,7460.77038108,9104.59681259,30.4240894409,12528.2938288,0.0670333443208,0.00683567891501
0.0281846137255,5.97794826881e-06,9.36803328264e-12,2.73600351412e-06,9.58016408265e-13,2.04298712384e-11,5.5778172509e-06,3.47275977674e-08,4.14550700241e-13,6.2554050515e-09,49.1306190677,39.379433672,9297.0664849,39.3880294569,124.07932128,5666.14340404,9296.69247189,87.1444700659,11766.3591389,0.074948139423,0.00490067164829
0.0528376815812,1.42900833545e-05,1.42287547368e-11,1.50709999675e-06,1.18293166518e-11,2.37297034314e-11,8.08153198987e-06,6.05459951156e-08,2.02384131492e-13,1.28434597693e-09,30.3551701151,49.4083743981,229.692194264,70.4385262114,524.190747128,1510.35276675,6950.85773155,26.3329096512,9107.70816668,0.0732299282656,0.0102100432005
0.0259827429493,0.000104076482373,1.58166730473e-11,1.65090768006e-06,4.63077493857e-12,2.20974306841e-11,3.42880351192e-06,1.2778997015e-08,3.26965493307e-13,7.55671251856e-09,94.2345394804,4.42968815,11658.6344404,37.4083902396,566.455406638,4230.42461117,5302.84518364,37.0035952439,72.9290939873,0.0719926806171,0.00208915079022
0.049597366363,0.000113276682599,2.07955010265e-12,2.36087059524e-06,1.76717731932e-11,1.46585666931e-11,8.30691505608e-06,4.27958384264e-08,7.1306127246e-13,2.10977993904e-09,10.3346430886,88.386962673,13619.9568904,61.6968272073,906.701748533,13780.8292701,1751.27680269,64.8854727609,1744.81037831,0.0806124573871,0.00825767706014
0.0354348572809,6.91120630315e-05,5.54233898759e-12,2.8142418829e-06,3.02319589903e-11,1.90840764e-12,6.5643968856e-06,2.83316698665e-08,4.27427597021e-13,3.70630749554e-10,59.7888255497,66.9730579638,5922.53344596,48.1827700247,466.154852199,14420.0887969,9646.92724303,75.2086535145,7872.88119554,0.085747148763,0.00798354292728
0.0300790978657,0.000107706523928,1.28340701972e-11,9.65696057733e-07,8.7543857709e-12,2.31889452193e-11,7.91387623097e-06,5.86123000457e-08,4.84107833029e-13,2.89640217267e-09,89.7098122046,96.9725358405,7330.34761311,23.939898424,782.847980833,9448.65854724,1968.90873805,48.5743639637,2308.24291518,0.075701393506,0.0046198339771
0.0317423672873,0.000116131146908,2.66921140156e-11,2.02400431096e-06,1.19449740285e-11,3.35413421883e-11,6.93948891482e-06,7.05242893982e-08,4.2996964335e-13,5.35840669425e-09,17.9223516918,5.8955140974,15122.0540431,80.1195311321,701.554429694,9152.18664038,12001.3907308,19.2466076593,7377.78638061,0.0777380890161,0.000307404778314
0.0191494100318,3.68591582085e-05,1.66811261907e-11,2.60370080557e-06,1.79425511056e-11,5.1220975776e-12,5.56215595577e-06,1.09498313521e-08,8.82035235689e-14,3.33353504803e-10,70.9699834814,39.298138036,12039.0705751,46.8908313765,152.121126831,1098.19568177,4287.96217647,40.6886170012,14893.6499381,0.0761623475442,0.00181026933098
0.0559047423919,0.000121780596838,3.27961094017e-12,7.41624628579e-08,2.0819870575e-11,3.78566828035e-11,5.81468126327e-06,2.26657829924e-08,2.78318719463e-13,2.25182635371e-09,8.70187052716,16.7014445869,10855.1445791,27.7309625744,237.812909483,8311.0145613,8775.09545112,91.633017646,919.53359279,0.0698307979624,0.00771925644915
0.0621664715278,0.000117296562267,3.26556411593e-12,6.64432902493e-07,2.10917034392e-11,9.29151969501e-13,1.3109134782e-06,6.07560191861e-09,3.4762155769e-13,4.27885191052e-09,5.32839268874,19.9119068996,4421.65637101,90.3807768823,660.924608137,10389.2742697,3259.53176988,89.5686391055,12702.1658189,0.0767600111486,0.00931554835789
0.00811872605669,4.07274079283e-05,1.25532660924e-12,2.30067969638e-06,1.54714529965e-11,7.36202447258e-12,2.41041501909e-06,2.40507808393e-08,3.71391643132e-13,5.24542658349e-09,42.1341011309,57.7720221423,4211.02967942,58.9557187652,760.13029783,9868.07528548,3467.39226489,31.5818290542,8938.96211783,0.0776903249853,0.0100789124068
0.0169264271105,0.000124343299854,9.23307299498e-12,1.23910267993e-06,2.00444947982e-11,2.1375372686e-11,4.4719223162e-06,7.70199071279e-08,1.46116618296e-13,4.72930773992e-09,5.07305602909,75.9433005518,12401.7254799,83.0668818682,667.424645353,7003.66648904,5297.02871998,39.3792428353,398.666901396,0.0791033508789,0.00387131220359
0.0035360700167,0.000100229590058,1.0144832205e-11,1.41356721095e-06,1.23320390151e-11,2.23522030519e-12,6.05573778808e-06,7.86247072025e-08,4.24599951541e-13,7.95364105413e-10,26.0147788162,94.1378100435,13102.6211254,94.4606941934,482.101373752,2209.18998754,10711.5274635,12.6824115699,12523.8180463,0.0764215987898,0.00328320815406
0.000578160900805,8.4682030603e-05,8.81874813155e-12,9.9854156466e-07,4.4328723084e-12,1.57743115395e-11,1.21266007593e-06,9.11742769512e-08,4.16746834781e-13,7.87554434802e-09,27.3015394652,82.4687838896,5640.0867756,66.3308364298,764.254170314,12162.41888,3580.7599524,36.5174953395,7074.71252096,0.0752320379389,0.00680669807304
0.0218239937795,3.03293536154e-05,1.17456274758e-11,2.51288887548e-06,1.73217638154e-11,7.95231292306e-12,1.23513973167e-06,9.85158147994e-08,3.81499870078e-13,6.87141992947e-09,73.7891374938,45.4361533291,9649.99722389,27.5150831942,788.270424287,744.258970462,8682.04304364,55.8517774092,5579.268251,0.0740274044363,0.00389399637821
0.0430045859941,0.000116534351535,2.16556653607e-11,4.99324648226e-07,8.31141160949e-12,2.68420472913e-11,1.35258082974e-06,1.18685244526e-09,6.51662339481e-13,2.60873817895e-09,14.0704949731,54.4152469272,2361.94123121,78.013624814,853.99677563,3218.35641503,11958.7927019,8.03448907997,8316.68404248,0.0737566300552,0.00671675804648
0.0512359142942,0.000112456453888,3.47499874931e-12,3.01153247895e-07,2.36625645544e-11,3.77949233691e-11,1.39796473764e-06,3.77965146217e-08,5.49680198765e-13,1.61790533847e-09,58.4900885958,16.9852896165,12755.8627833,74.0122489862,412.736962294,10493.8474125,2333.59940379,91.675553361,4746.56107395,0.0758696446707,0.0071728109955
0.0520356513241,9.83922007365e-05,2.95535511962e-11,7.22417483262e-07,6.25329240119e-13,2.76300333174e-11,7.55734350834e-06,3.49605965046e-08,1.27775864014e-13,1.90435856311e-09,94.6413274228,83.6859526678,1358.97856809,3.34990916339,963.745510283,12400.1750827,13641.8680621,20.2171107146,14056.7727484,0.067144924523,0.0073790319296
0.0509311702458,5.64358717558e-05,2.05226248345e-11,7.06293865211e-07,1.05735240423e-11,1.5677766538e-11,7.03419587663e-06,8.317031159e-08,4.66666286966e-13,8.4695047303e-09,31.0239510277,59.5386356096,746.983197152,0.39879282082,826.89425276,1469.30862203,13713.9488678,75.5718594156,9852.08125351,0.0535912390645,0.00914980889735
0.0394550097198,6.42402005955e-05,1.50577806172e-11,2.57632342936e-06,3.07076356991e-11,1.8597737947e-11,4.28623493221e-07,5.19202761964e-08,5.76449637789e-13,3.06042961271e-09,34.7296594041,71.3927008826,1447.2683063,85.8067272688,691.115624469,912.072486442,11854.7081528,69.9644528779,7785.30134524,0.0732777857675,0.00868536465187
0.0549987290784,0.00013187638203,1.83897506841e-11,1.00786671328e-06,3.02678611274e-11,2.2445109531e-11,8.3749754097e-06,7.7254869743e-08,2.65758944866e-13,7.38247279985e-09,39.3590724739,23.1676226302,1983.67451511,44.5839022629,971.089655377,6360.62888049,10255.980314,25.4640118749,2626.91060431,0.0787537138591,0.00767907520116
0.0436275546213,6.89884110048e-05,2.50111526659e-11,1.76026572811e-06,2.27702729267e-11,5.65133269933e-12,3.13523652661e-06,3.63387269283e-08,3.78532995255e-13,8.8429214006e-09,29.5127147198,73.1133233242,4853.94762614,12.84948576,357.503373702,3282.25067589,13397.6046009,83.2631486455,5078.21456334,0.0757372224551,0.0036367390427
0.0561881329247,9.93671602431e-05,2.50725995739e-12,2.21794242277e-06,1.98196688301e-11,1.75259879338e-11,8.65933803049e-07,1.31535754835e-09,2.26033365847e-13,7.84661057986e-09,32.5233246805,12.4159570518,12748.7905151,58.8838611956,54.1453580543,1646.0790072,9414.15485494,11.4747376577,6978.5296625,0.0718078931736,0.00794291917104
0.0134029837935,8.59272644592e-06,1.0844242074e-11,2.59138593961e-06,1.47072497949e-12,2.45531852712e-12,7.2454640353e-06,2.85683881018e-08,2.94050632976e-13,3.43463883695e-09,34.9912019592,6.65571660733,4554.43101999,95.2768728318,406.402464065,2899.87074224,11497.4582781,38.7169836207,7161.57047731,0.0853566517642,0.00683538961006
0.0637612495433,2.36635362331e-05,6.36162707963e-12,4.91217381861e-07,2.13097153236e-11,2.52140599599e-11,5.79709174441e-06,3.39876842069e-08,7.04661428879e-13,2.63238982411e-09,33.0859624357,25.1215887857,7645.04711747,64.2571933705,654.776398932,15051.643686,2569.74076212,89.6561921909,12297.0019258,0.0806946436976,0.00692464940496
0.0348911377547,9.45154254357e-05,5.97228410116e-12,7.97432064743e-07,8.56836149889e-12,1.68081185152e-11,8.97062673686e-06,6.57091919349e-08,2.95579921129e-13,4.07368065097e-09,61.031996446,0.147669634988,11694.7904214,90.6398820357,846.2145403,14549.9900152,768.524997778,50.3135608228,4107.15350923,0.0888874458226,0.00574469451831
0.0140329327456,0.000105392518103,1.84701182654e-11,1.86650199219e-06,2.5807682898e-11,9.5047682576e-12,3.08497856329e-06,2.68556268434e-08,2.66504240952e-14,6.45047733253e-09,35.3493800888,78.85375586,8241.53311936,85.09096723,852.806719912,1131.97723656,5757.35991988,45.692032703,1243.59979628,0.0761251441309,0.00277195111972
0.0345381954569,2.4697717311e-05,6.08314879086e-12,2.81589273531e-06,2.94095768864e-11,7.32961652126e-13,8.62177296496e-06,7.09802081217e-08,3.84792406472e-13,3.6287251777e-09,2.16391698125,75.7887023366,9913.62562871,55.9059512659,211.642864793,2800.15150284,5415.78222848,92.9033889696,10504.4855246,0.077632768615,0.0062134723753
0.0204141987392,9.4208011152e-05,1.62160447211e-11,2.67554121877e-07,1.75955707578e-12,9.3484927917e-12,3.430954328e-06,3.99501138122e-08,7.20276426228e-13,9.3866588371e-09,11.5432043077,11.6306556331,1815.22026883,89.1294924216,449.776024201,9570.36320994,13309.160041,41.6494736063,4871.19715766,0.0725329840875,0.00811968171425
0.00885330432349,2.03892255636e-05,1.49044247175e-11,2.64357166372e-06,1.53597007034e-11,1.7787961046e-11,5.47386568578e-06,7.53280590639e-08,1.12988926962e-13,2.0779176438e-09,77.34563371,33.0671155755,14423.586321,49.4416993607,731.661427638,3668.06278919,9284.45011865,70.3561260288,2116.07849069,0.0775637648904,0.00160190404948
0.0105854957578,9.26647369625e-05,5.52660381052e-12,6.55094859686e-07,1.16781849764e-11,5.66169366637e-12,8.16515296522e-07,7.60083826037e-08,3.47309862201e-13,1.86241251183e-09,34.4456258241,44.4381792772,5347.57458081,33.0446797253,623.386086043,2152.30637032,14394.9958716,64.0575835163,8804.07894614,0.0725611865721,0.00811224191118
0.0316133126851,3.89358430548e-05,2.3876585774e-11,1.58073411886e-06,1.06698563386e-11,1.60672703684e-11,3.90912494544e-06,9.11574130429e-08,2.8301478921e-13,4.62991764938e-09,78.7736221705,91.372206876,10043.3183284,85.0276367403,529.506541757,484.065366721,11336.1217547,70.8425107213,13000.8883957,0.0759321320682,0.00128605434724
0.0340406525129,8.08383589144e-05,2.82955233145e-11,1.73151593857e-06,1.36107786842e-11,8.6384267724e-12,9.58439599921e-06,2.10275830311e-08,2.80675139855e-13,8.72235752359e-10,43.5688696352,77.0002148429,7955.25460752,75.9452606243,626.240665635,14776.4728129,113.600084701,66.2009307728,5957.00576142,0.0813273898164,0.00147184779435
0.0642247656083,8.80520187644e-05,1.07656422094e-11,2.38850778789e-06,2.09331239472e-11,5.71033067267e-12,1.80687161124e-06,6.51447293848e-08,4.23483271901e-13,9.1323719931e-09,45.7135407746,45.2050438941,6439.71083692,95.4835466219,82.3184078262,11002.2687292,8009.87723103,61.6725288182,9183.81836539,0.0812574531072,0.00576963198293
0.0571390138747,0.000143025576448,2.51068844095e-11,8.48877190773e-07,1.64696849608e-12,1.57122428314e-11,2.29384442701e-06,6.50966031478e-08,4.945861611e-13,6.21222133462e-09,80.2074902878,15.8268063135,3262.53494579,8.6068550584,763.062887527,6989.83561906,9343.02609573,34.1482036153,4911.19831467,0.0706491749613,0.00512423197642
0.0359598265181,1.12113944562e-06,2.42311539273e-11,2.11656310129e-06,1.66858545709e-11,1.65411628587e-12,4.81278144651e-06,9.8859845146e-08,5.17696995338e-13,3.08032622424e-09,63.452980467,85.3822303005,13745.6435134,25.4687133816,132.270175592,5618.45250479,14455.0664033,90.662858212,14166.9900608,0.0798921188316,0.000559664036824
0.0379319054519,7.38853539082e-05,9.07458216927e-12,1.88229914238e-06,6.85286771321e-12,3.08132010562e-11,9.1227694225e-06,2.4956923465e-08,7.96869230943e-13,7.91913318435e-11,38.0021221921,10.4155567,6174.2975581,74.3821641003,693.06878335,3551.58622606,601.503753211,54.658503751,4283.17535029,0.0747005559941,0.0064349234583
0.0555965683669,1.58004829647e-05,1.65074134154e-11,8.7172427714e-07,5.60601793552e-12,2.80752998954e-11,1.26054781774e-06,2.40251411474e-08,7.22982982427e-13,4.04439575984e-09,28.6085665144,46.9109082273,6802.67566465,32.3175322983,742.434109689,5088.2334025,3106.52725926,24.1061505539,8284.30035026,0.0738169509564,0.00392771582431
0.0374196038737,9.46382552101e-05,3.40493678534e-12,5.08894486973e-07,2.50728144443e-12,1.41902746262e-11,5.45518937205e-06,3.17330221048e-08,6.25847529064e-13,9.2435685864e-09,20.6715632176,86.9681027013,14061.3824559,1.89840431367,165.687399799,5052.65947411,8295.70941843,96.9172535856,9388.24263348,0.0612413101881,0.0068899475565
0.00389922759223,0.00013837470341,1.43130817395e-11,2.01722911251e-06,8.55952759491e-12,1.8901746218e-11,7.83903158958e-06,6.7150623357e-08,3.87802184422e-13,5.68170553285e-09,30.0130407931,56.6697788332,9832.55296883,68.2641413136,772.882017746,2688.8210076,5782.45969428,72.7874634829,13668.4900421,0.0762831006327,0.00306568004749
0.000426388978762,3.37279054321e-05,2.96720963297e-11,2.23912622343e-06,2.96792462295e-11,1.5575926745e-11,7.55096235225e-07,7.43739723048e-08,3.29250002793e-13,9.69447002198e-09,53.7766781237,26.384673746,4679.20813916,60.8410465094,470.399754615,11632.1169874,7180.79693267,70.3017609775,7225.69483334,0.0797511805077,0.00314355923117
0.0602529484155,0.000151993417755,1.09187151828e-11,2.34226853601e-06,2.75374719592e-11,4.51037730221e-12,8.04444121694e-06,1.61260349712e-08,3.19656122392e-13,9.09731451796e-09,28.990349029,6.52795732404,11504.5757152,39.054603349,208.381724235,9169.50669768,6921.10981766,44.213577534,6855.95751273,0.0812975994305,0.00350927693208
0.0575549020227,0.000111631511287,2.75931211937e-11,6.00157817222e-07,2.26335917454e-11,1.12538899378e-11,4.07895785691e-06,4.68768106569e-08,1.20050434004e-13,3.54071085913e-09,42.2475386542,19.9739087837,12509.9796538,39.891968419,705.002281858,4524.18724916,3455.70962941,71.2903587907,9986.5127615,0.0748185889538,0.000512170141617
0.0281562125761,0.000146119247684,2.59924960268e-11,1.30540748577e-06,6.9371375163e-12,1.61958701814e-11,4.70515507769e-06,9.41607554433e-08,3.04851539132e-13,5.12053932694e-10,10.0670555888,20.1408126049,1462.11445009,24.7439165705,319.804608834,62.5107203839,596.861020473,68.7595370018,11898.6476316,0.0727306194507,0.00752595057923
0.0220534569692,3.46801529331e-05,2.75017172131e-11,1.86301112814e-06,3.11231482108e-11,2.48676933925e-12,5.42397653262e-08,6.99687091487e-08,6.26477331611e-14,3.17363929586e-09,53.0787459563,37.3256139728,2141.73309956,71.4771103367,316.679839501,987.10594917,15001.4886453,79.2520055251,554.043027719,0.0646893470973,0.00626964132145
0.0527178867494,7.72392553842e-05,1.41642850719e-11,4.82233455993e-07,2.01307317259e-11,9.76576318235e-12,8.14461218755e-06,3.37614725949e-08,1.0084056173e-13,7.13539241071e-09,6.64353701742,53.5252067761,652.493399467,17.5497427811,173.604883661,8568.44404717,3318.6891616,41.4866420687,2266.55391464,0.0743567437364,0.00972947001535
0.0338325838429,4.63691458604e-05,1.69408345879e-12,2.31024506321e-06,2.1461487183e-11,1.6094401711e-11,4.37144618407e-06,8.52893485413e-08,2.06314456088e-13,3.26085303333e-09,42.0851426781,18.4813463383,7815.90137229,55.83367261,152.974849773,3877.71429514,11313.0924482,38.4383282977,5882.10425415,0.0756654196982,0.00937935442548
0.0642609052586,1.82824615418e-06,9.93658065325e-12,2.19756796736e-06,3.23039084693e-11,7.27695527979e-12,7.73912625751e-06,6.65892070391e-08,1.41427320399e-13,7.23956404408e-09,97.772538109,84.653967505,13931.96126,45.6636706409,631.790836719,2621.84982472,3195.69256246,37.6182391013,6383.76956477,0.0785993945973,0.00313437492471
0.0226263048028,7.6117538847e-05,1.78269055455e-11,2.26778644977e-06,2.46001494072e-11,1.44718203702e-11,5.7286127238e-06,4.46336958122e-08,5.20514534496e-13,8.69477657843e-09,72.9855121135,16.8317317267,1838.11114251,70.0113543111,359.100644564,14591.861495,3961.32536715,83.0530287972,9046.05832967,0.0828567884735,0.00796850591942
0.0555327636739,2.63670941112e-06,1.34375789387e-11,1.74789545925e-06,1.18937469192e-11,2.92808131611e-11,8.41752776554e-06,4.73079791125e-08,4.31627078162e-13,6.85515228153e-09,68.3054156726,90.1819763385,11014.4763805,76.7815377285,908.339263416,8987.7414772,13896.7591642,40.4226152581,13818.7019867,0.0802440485856,0.0028866065103
0.00532739665067,0.000104702359431,1.14113275396e-11,1.52030960406e-06,4.04651472504e-13,2.4374448892e-11,6.63484717608e-07,2.19345210588e-08,1.85071420617e-13,6.84681251784e-09,34.4755139939,87.6625842044,11555.8292739,31.1437691639,548.093277,3099.65359025,13644.2103452,24.5546139311,2224.50145366,0.0733823497895,0.00330920157156
0.0416142350348,0.000123984484212,5.61567976284e-12,2.39087415149e-06,1.63672582252e-11,1.17740866499e-11,9.04081012722e-07,3.42544013943e-08,3.12601488929e-13,5.24932729044e-09,57.5491930623,41.4604563984,11596.3151062,64.6708438977,935.115336828,77.7915049254,3299.43303163,38.04244018,14248.4036867,0.0730690301591,0.00593661165916
0.0250929595199,0.000112974045136,2.21771891421e-11,2.00031390177e-06,6.76668356278e-12,3.1470285083e-11,8.60522992277e-06,4.23477488491e-08,5.08545380636e-13,7.80461057553e-09,13.7393637756,71.5894618788,10141.6124509,44.1457017494,300.753656322,5727.83580697,9669.58659374,73.3357681982,10532.0844537,0.0770145598831,0.00146775812909
0.0267094638274,6.07634505769e-06,9.73052148519e-12,2.79082408794e-06,1.49215213877e-12,3.56183004167e-11,4.46892806392e-06,4.05064019022e-08,6.84705917247e-13,5.11334223544e-09,0.0261968716528,22.3360961385,11794.7936759,68.979370285,648.623802728,8108.30657832,14739.1740028,79.560097212,491.021396753,0.0808603086521,0.00385255241935
0.0521509057357,0.000107783583938,1.5525258463e-11,1.74621949357e-06,1.26826260497e-11,1.82006933013e-13,7.22549919071e-06,4.18294641754e-08,6.09085090033e-13,4.41930090832e-09,44.9105201263,94.4915856277,1259.88355318,10.1907497567,853.532009823,558.819291537,14645.4322963,85.0578533023,9443.3599242,0.0725203018061,0.00885097893128
0.052551182152,2.05204468879e-05,1.35759505683e-12,1.79047218123e-06,1.97278637112e-11,1.95245839062e-11,1.98757318783e-06,5.94276789269e-08,4.11829118251e-13,9.16898052975e-10,7.45792353406,79.6329982973,2463.27068965,96.2320051433,164.795604833,13264.6644675,11754.7924825,77.2791989667,12453.2742547,0.0809068651924,0.0102880555154
0.0159783914903,9.35554561328e-06,9.19090222386e-12,3.15053633716e-07,2.20048384428e-11,3.3635423862e-11,7.14847819328e-06,8.83422783105e-08,6.09769792887e-13,9.29526373356e-09,83.2231782882,76.7182498833,7095.39209285,90.4483119132,337.445937708,7477.64040867,441.047054249,70.5781466569,13833.8626362,0.0773999586126,0.0059612155454
0.0630754876679,4.89541366075e-05,2.78738336434e-11,8.11683137241e-07,1.25237862321e-11,2.43224152353e-11,8.83571043642e-06,3.49161210032e-08,5.48242449591e-14,8.19583046685e-09,76.1518199216,87.9446488373,5737.28877863,0.423626582331,828.839182486,317.5749528,6107.88057628,66.662898575,13683.8382484,0.056519350228,0.00257817328388
0.0467242908521,1.13996098504e-05,2.98557587889e-11,1.22885322056e-06,5.52645441461e-12,6.62363674245e-12,7.54483036221e-06,4.03421322472e-08,2.22260803872e-13,8.10714883762e-09,10.5582392032,62.56162546,9430.13953708,93.9380631788,193.512795149,14083.7239629,8261.24300446,87.7215482341,6208.72875371,0.078994145662,0.000895085483562
0.049197419962,5.75328463841e-05,4.94597808734e-12,1.41948989683e-06,1.17518506024e-11,4.61099975622e-12,9.13561186036e-06,3.57229711101e-09,3.66559087177e-13,2.71020329284e-09,93.3953278605,65.4247100721,1609.60854131,49.7678942961,498.941998567,11753.2108877,2031.75741516,63.4481210612,8855.65283077,0.0774833764796,0.00984141240172
0.0470853674036,0.000124663927358,2.35064019753e-11,1.3848981788e-06,2.68660904754e-11,2.7550542284e-11,4.9242681268e-06,3.90125116021e-08,6.8593439514e-13,1.44221617777e-09,19.731268154,36.1727472459,2598.83464399,97.7108669801,829.595986711,1951.98232843,5753.31583426,47.5502097708,15012.6762513,0.076076135335,0.00616405851382
0.0596936854046,3.47517920525e-05,2.71064883399e-11,1.83829897103e-06,1.85181229436e-11,2.66880182765e-11,7.50026929604e-06,1.94168647872e-08,5.5362262632e-13,6.25058718452e-09,67.7764559036,85.1659984216,14645.4476739,12.413491614,582.698913487,2505.92035772,2836.09509396,2.29018922521,10948.3605716,0.0743814102872,0.000324899905821
0.0380128413949,5.58478291702e-05,6.14617452925e-12,2.1669769059e-06,5.36350018147e-12,6.74533809574e-12,6.67318206111e-06,4.74363450937e-08,5.23107919222e-13,3.07500659571e-09,41.7520593868,3.03645304203,12719.5525826,69.2971940444,89.1651517384,11428.3634183,12923.0444518,93.6526077783,8830.58809159,0.0789995168819,0.00531324396293
0.011711673437,5.54970767686e-05,5.35992892382e-12,8.58452078742e-07,2.35255268381e-11,2.39797894198e-11,7.93182659488e-06,8.61221339921e-08,1.44516231828e-13,3.04868660668e-10,36.2576266356,29.0791369581,13827.2875381,27.1706779321,752.333374603,11413.3626648,14614.9967433,41.1919583298,630.074288415,0.0800946390552,0.00553440886522
0.0282052280787,4.24212102776e-05,2.13343787762e-11,2.77210317219e-07,2.94247413767e-11,3.10376740018e-11,9.7009068642e-06,7.83165611837e-08,3.07642217466e-13,9.02812895851e-09,33.6101841073,31.1611389822,9642.73415403,51.3956994721,951.307511076,6752.87784738,4062.38482525,43.0006028576,4714.22830953,0.0771738397797,0.00174276466687
0.0416752941666,1.89673893047e-05,2.35759138723e-11,1.5623234288e-06,6.33820426759e-12,4.28735019245e-13,7.52143770491e-06,8.77333821742e-08,1.68438622483e-13,5.53641836238e-09,71.8368875328,32.9650520919,10655.6960876,56.2019702832,144.996286535,12732.6630683,8468.04372151,59.0486286701,12103.4540017,0.0785139377865,0.00116735176803
0.0222953010956,2.68827489038e-05,6.13229102352e-12,2.79856613327e-06,9.22395453795e-12,2.84658888972e-11,8.14710432097e-06,2.3611125373e-08,6.21956987789e-13,2.95198252075e-09,51.5264583737,6.4742972511,13317.5409621,91.4266460195,55.9654272661,7250.37249497,2649.89575581,26.9627680236,15023.3689593,0.0828131132038,0.00515804322092
0.019818098056,7.81695761175e-05,2.70329099928e-11,7.78243913461e-07,8.38542670797e-12,3.58213666773e-11,1.3286817409e-06,9.16092676561e-08,1.7203120829e-13,7.38041852419e-10,24.1898122364,36.2639009921,2611.9444822,0.855705762815,765.046888479,3341.43663697,1503.5044664,1.10394565922,10023.9391504,0.0592903905053,0.00564460430176
0.0313454794699,1.37671205421e-05,3.76571094956e-12,6.00465461529e-07,2.91866668675e-11,1.75126174148e-11,9.47056026586e-06,8.97325560779e-08,3.03099101417e-13,4.07657024079e-10,47.2474971358,62.7218205216,14739.3745898,32.8657991652,6.91357471482,2555.72737148,9170.7598926,11.2368077922,11288.6462864,0.0751273064671,0.0064755109809
0.0402657557532,8.49476046791e-05,1.71604668634e-11,2.89067831214e-06,2.34791456041e-11,2.90733468951e-11,4.24142367649e-07,1.07833189516e-08,3.51446500093e-13,5.66589931485e-09,64.5738305836,77.5301616688,3446.08019455,47.5740296083,94.0829287596,4678.73283872,1019.40385829,17.1162303138,5083.13111329,0.0759394514361,0.00627993713149
0.00184056015445,6.99688416514e-05,4.65982910356e-12,4.360206319e-07,1.6932175542e-11,1.18527107811e-11,8.19321988496e-06,9.04181320514e-08,6.51195894654e-13,9.26285951796e-11,39.6207964691,77.2073890546,8478.40323539,58.6499272793,19.0631156374,6551.49908134,504.660007671,77.2935443959,12191.383397,0.0763152934704,0.00745798812702
